time	latitude	longitude	depth	mag	magType	nst	gap	dmin	rms	net	id	updated	place	type	horizontalError	depthError	magError	magNst	status	locationSource	magSource
2023-09-23T17:01:35.060Z	42.8566	17.5852	10	4.4	mb	87	38	1.308	0.74	us	us7000kxnx	2023-09-26T18:33:16.115Z	7 km SSW of Neum, Bosnia and Herzegovina	earthquake	3.29	1.853	0.074	59	reviewed	us	us
2023-09-23T16:57:28.140Z	35.4951667	-118.1048333	4.5	0.86	ml	20	68	0.05052	0.13	ci	ci40571072	2023-09-24T20:55:23.731Z	31 km WSW of Inyokern, CA	earthquake	0.19	0.39	0.133	9	reviewed	ci	ci
2023-09-23T16:53:59.190Z	33.2725	-116.7751667	12.42	0.71	ml	29	34	0.03893	0.14	ci	ci40571064	2023-09-24T20:51:48.942Z	4 km NNW of Lake Henshaw, CA	earthquake	0.19	0.5	0.16	10	reviewed	ci	ci
2023-09-23T16:53:50.230Z	37.3046667	-122.0825	4.38	0.78	md	11	128	0.005501	0.1	nc	nc73940801	2023-09-25T10:13:24.701Z	5 km WSW of Cupertino, CA	earthquake	0.66	0.56	0.177	6	reviewed	nc	nc
2023-09-23T16:51:34.380Z	58.19	-155.3243333	2.18	-0.35	ml	10	101		0.06	av	av92055201	2023-09-25T22:56:58.110Z	86 km NW of Karluk, Alaska	earthquake	0.22	0.35	0.257332275	10	reviewed	av	av
2023-09-23T16:50:00.646Z	64.0732	-151.5212	18	1.6	ml				0.89	ak	ak023c86ryw0	2023-09-23T16:51:44.342Z	44 km ENE of Lake Minchumina, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-23T16:41:29.940Z	58.18966667	-155.322	2.01	-0.41	ml	10	101		0.07	av	av92055186	2023-09-25T22:54:06.350Z	86 km NW of Karluk, Alaska	earthquake	0.19	0.33	0.293895349	10	reviewed	av	av
2023-09-23T16:37:35.339Z	58.2052	-155.288	0	1.7	ml				0.63	ak	ak023c86p999	2023-09-25T22:51:41.780Z	86 km NW of Karluk, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-23T16:36:41.177Z	31.498	-103.581	4.8205	2.7	ml(texnet)	20	71	0.1	0.3	tx	tx2023srle	2023-09-25T04:25:41.347Z	western Texas	earthquake	1.197062793	1.247607921	0.3	12	reviewed	tx	tx
2023-09-23T16:33:36.250Z	19.28883362	-155.3105011	28.85000038	1.85000002	md	40	164		0.109999999	hv	hv73583952	2023-09-23T16:36:33.020Z	18 km SSW of Volcano, Hawaii	earthquake	0.68	0.5	1.35000002	15	automatic	hv	hv
2023-09-23T16:20:19.204Z	38.1725	-117.8959	9.8	1.1	ml	8	108.86	0.075	0.1708	nn	nn00866299	2023-09-25T19:20:31.218Z	30 km SE of Mina, Nevada	earthquake		1.9	0.34	6	reviewed	nn	nn
2023-09-23T16:09:09.110Z	58.216	-155.2178333	5.01	0.04	ml	13	68		0.12	av	av92055151	2023-09-25T22:35:46.400Z	85 km NNW of Karluk, Alaska	earthquake	0.24	0.55	0.268700606	14	reviewed	av	av
2023-09-23T16:00:00.780Z	33.4831667	-116.754	6.88	0.52	ml	28	43	0.04846	0.18	ci	ci40571024	2023-09-24T14:30:13.719Z	11 km SW of Anza, CA	earthquake	0.21	0.42	0.109	12	reviewed	ci	ci
2023-09-23T15:57:47.940Z	37.4186667	-121.3045	3.44	3.22	ml	127	126	0.03733	0.17	nc	nc73940786	2023-09-28T05:10:15.742Z	16 km WSW of Patterson, CA	earthquake	0.17	0.44	0.212	117	reviewed	nc	nc
2023-09-23T15:55:50.550Z	58.19133333	-155.3283333	2.22	-0.33	ml	9	101		0.07	av	av91116633	2023-09-25T22:20:51.980Z	86 km NW of Karluk, Alaska	earthquake	0.24	0.35	0.239623552	9	reviewed	av	av
2023-09-23T15:55:27.280Z	58.176	-155.3758333	1.83	-0.59	ml	7	128		0.06	av	av91116628	2023-09-25T22:18:24.410Z	Alaska Peninsula	earthquake	0.3	0.44	0.179352171	7	reviewed	av	av
2023-09-23T15:54:25.650Z	40.7686667	-111.6996667	6.42	1.09	md	17	76	0.08341	0.18	uu	uu60550712	2023-09-26T13:22:57.410Z	7 km WNW of Summit Park, Utah	earthquake	0.44	1.44	0.329	8	reviewed	uu	uu
2023-09-23T15:53:25.550Z	37.7986667	-113.0026667	8.18	1.42	ml	14	53	0.2138	0.18	uu	uu60550707	2023-09-26T22:28:25.290Z	3 km NE of Enoch, Utah	earthquake	0.53	1.4	0.311	2	reviewed	uu	uu
2023-09-23T15:52:13.199Z	32.7	-100.696	3.4481	2.2	ml(texnet)	20	54	0	0.2	tx	tx2023srjs	2023-09-26T15:12:01.804Z	9 km NE of Hermleigh, Texas	earthquake	0.840237748	1.423841891	0.1	12	reviewed	tx	tx
2023-09-23T15:51:21.437Z	-22.3117	170.4043	10	5.1	mww	44	117	2.752	1.06	us	us7000kxnj	2023-09-23T16:07:26.040Z	274 km ESE of Tadine, New Caledonia	earthquake	9.18	1.879	0.098	10	reviewed	us	us
2023-09-23T15:49:59.191Z	32.68	-100.692	8.8771	2.6	ml(texnet)	12	83	0	0.2	tx	tx2023srjq	2023-09-25T04:25:24.777Z	8 km NE of Hermleigh, Texas	earthquake	0.953164854	1.322780591	0.1	9	reviewed	tx	tx
2023-09-23T15:47:24.560Z	38.8009987	-122.8499985	2.94	0.64	md	10	156	0.008835	0.01	nc	nc73940781	2023-09-23T15:48:58.157Z	8 km WNW of The Geysers, CA	earthquake	0.71	0.9	0.1	11	automatic	nc	nc
2023-09-23T15:47:08.260Z	62.8358	-150.5808	80.4	1.5	ml				0.42	ak	ak023c865wq2	2023-09-23T15:49:17.668Z	38 km NNE of Petersville, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-23T15:46:18.230Z	38.8153343	-122.8199997	2.7	0.54	md	9	76	0.009649	0.04	nc	nc73940771	2023-09-23T15:47:52.426Z	7 km NW of The Geysers, CA	earthquake	0.46	1.04	0.23	10	automatic	nc	nc
2023-09-23T15:43:16.356Z	58.2652	-155.0667	1.2	0.3	ml				0.13	ak	ak023c8652hf	2023-09-25T22:15:28.590Z	85 km NNW of Karluk, Alaska	earthquake		1.3			automatic	ak	ak
2023-09-23T15:32:52.970Z	38.7078323	-123.065834	4.45	1.83	md	5	148	0.1845	0.17	nc	nc73940761	2023-09-23T15:34:28.142Z	12 km SSW of Cloverdale, CA	earthquake	3.03	14.02		1	automatic	nc	nc
2023-09-23T15:30:35.468Z	59.4682	-153.5303	113.7	1.3	ml				0.49	ak	ak023c862bne	2023-09-23T15:32:56.935Z	48 km SE of Pedro Bay, Alaska	earthquake		0.8			automatic	ak	ak
2023-09-23T15:28:23.110Z	38.8116684	-122.8206635	2.41	0.89	md	9	79	0.007216	0.02	nc	nc73940756	2023-09-23T15:29:58.060Z	7 km NW of The Geysers, CA	earthquake	0.52	1.22	0.12	10	automatic	nc	nc
2023-09-23T15:14:22.100Z	39.6893349	-123.5606689	1.95	2.29	md	20	86	0.01676	0.11	nc	nc73940746	2023-09-23T15:36:34.462Z	7 km W of Laytonville, CA	earthquake	0.32	0.65	0.09	12	automatic	nc	nc
2023-09-23T15:08:06.270Z	46.1985	-122.1876667	0.24	1.08	ml	18	58	0.002271	0.14	uw	uw61961866	2023-09-24T01:41:47.550Z	37 km NNE of Amboy, Washington	earthquake	0.31	0.16	0.240646168	13	reviewed	uw	uw
2023-09-23T15:01:14.850Z	35.6603	140.784	51.541	4.4	mb	26	171	2.263	0.67	us	us7000kxnb	2023-09-23T21:11:53.990Z	near the east coast of Honshu, Japan	earthquake	3.32	9.428	0.156	12	reviewed	us	us
2023-09-23T14:56:20.190Z	38.8463326	-122.8170013	1.23	0.89	md	16	54	0.00968	0.03	nc	nc73940741	2023-09-23T14:57:57.910Z	9 km WNW of Cobb, CA	earthquake	0.23	0.56	0.2	18	automatic	nc	nc
2023-09-23T14:56:08.760Z	58.24916667	-155.077	9.6	-0.42	ml	10	104		0.1	av	av92055096	2023-09-25T22:05:26.330Z	84 km NNW of Karluk, Alaska	earthquake	0.52	0.53	0.201352163	10	reviewed	av	av
2023-09-23T14:51:18.056Z	60.6271	-142.0891	16	0.8	ml				0.25	ak	ak023c85lcql	2023-09-23T14:52:45.253Z	100 km SSE of McCarthy, Alaska	earthquake		0.8			automatic	ak	ak
2023-09-23T14:46:31.962Z	38.1501	-117.9276	13.3	1	ml	9	104.77	0.067	0.1262	nn	nn00866295	2023-09-25T18:46:32.509Z	31 km SSE of Mina, Nevada	earthquake		1.3	0.31	6	reviewed	nn	nn
2023-09-23T14:43:45.990Z	58.35716667	-154.7086667	5.54	0.1	ml	15	175		0.2	av	av92055086	2023-09-25T22:02:55.640Z	89 km N of Karluk, Alaska	earthquake	0.53	0.96	0.267144283	15	reviewed	av	av
2023-09-23T14:43:43.730Z	37.3053333	-122.0605	4.06	0.59	md	9	156	0.02031	0.11	nc	nc73940736	2023-09-24T23:37:00.058Z	3 km SW of Cupertino, CA	earthquake	0.7	0.5	0.338	5	reviewed	nc	nc
2023-09-23T14:40:15.920Z	17.94233333	-66.94633333	10.32	2.84	md	4	218	0.097	0.07	pr	pr71425598	2023-09-23T14:59:33.980Z	5 km SW of GuÃ¡nica, Puerto Rico	earthquake	1.08	1.88	0.055687445	3	reviewed	pr	pr
2023-09-23T14:38:03.989Z	62.1835	-150.0988	14.7	1.4	ml				0.5	ak	ak023c85ijce	2023-09-23T14:39:51.588Z	13 km W of Susitna North, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-23T14:37:18.265Z	56.2465	-156.5515	35.1	2.8	ml				0.51	ak	ak023c85icsx	2023-09-23T15:48:04.040Z	114 km E of Chignik, Alaska	earthquake		24.8			automatic	ak	ak
2023-09-23T14:33:59.450Z	37.6453323	-122.3726654	10.63	1.87	md	28	65	0.0355	0.07	nc	nc73940731	2023-09-23T14:35:32.589Z	3 km ESE of South San Francisco, CA	earthquake	0.26	0.42	0.24	17	automatic	nc	nc
2023-09-23T14:33:09.972Z	38.1549	-117.8613	7.5	1.9	ml	9	108.64	0.107	0.1478	nn	nn00866294	2023-09-25T18:21:47.819Z	Nevada	earthquake		1.8	0.28	6	reviewed	nn	nn
2023-09-23T14:24:34.344Z	17.1564	96.0875	10	4.8	mb	54	56	3.012	0.87	us	us7000kxn3	2023-09-27T04:11:35.705Z	39 km N of Yangon, Myanmar	earthquake	3.39	1.869	0.072	59	reviewed	us	us
2023-09-23T14:22:53.680Z	47.66183333	-120.1501667	3.43	0.99	ml	8	111	0.04813	0.07	uw	uw61961856	2023-09-24T01:52:26.300Z	4 km ESE of Entiat, Washington	earthquake	0.3	0.69	0.110971779	10	reviewed	uw	uw
2023-09-23T14:22:08.949Z	58.1766	-155.3593	0	0.6	ml				0.89	ak	ak023c85f49z	2023-09-25T21:57:02.300Z	86 km NW of Karluk, Alaska	earthquake		1.2			automatic	ak	ak
2023-09-23T14:20:28.960Z	19.1863327	-155.4949951	31.36000061	2.08999991	md	41	74		0.100000001	hv	hv73583907	2023-09-23T14:23:37.610Z	Hawaii region, Hawaii	earthquake	0.59	0.769999981	0.469999999	17	automatic	hv	hv
2023-09-23T14:09:21.319Z	31.641	-104.177	6.5686	2.6	ml(texnet)	17	59	0.1	0.2	tx	tx2023srgi	2023-09-25T11:58:11.397Z	51 km NW of Toyah, Texas	earthquake	0.868696387	1.261027452	0.1	33	reviewed	tx	tx
2023-09-23T14:05:36.300Z	60.0465	-153.0943333	0.6	-0.43	ml	4	213		0.13	av	av92055051	2023-09-25T21:50:10.650Z	63 km ENE of Pedro Bay, Alaska	earthquake	0.5	0.4	0.384487337	4	reviewed	av	av
2023-09-23T14:02:13.207Z	62.9106	-150.6483	116.3	1	ml				0.34	ak	ak023c85aua0	2023-09-23T14:04:08.572Z	Central Alaska	earthquake		0.9			automatic	ak	ak
2023-09-23T13:59:51.350Z	58.1725	-155.3908333	3.52	0.56	ml	18	61		0.11	av	av92055046	2023-09-25T21:33:03.770Z	87 km NW of Karluk, Alaska	earthquake	0.23	0.47	0.27854433	18	reviewed	av	av
2023-09-23T13:57:56.170Z	34.2948333	-116.8375	6.83	1.07	ml	36	43	0.0537	0.15	ci	ci40570944	2023-09-24T20:37:45.443Z	4 km N of Big Bear City, CA	earthquake	0.18	0.45	0.095	19	reviewed	ci	ci
2023-09-23T13:53:25.610Z	58.26333333	-155.0836667	8.31	-0.51	ml	7	103		0.04	av	av92055041	2023-09-25T21:23:59.860Z	85 km NNW of Karluk, Alaska	earthquake	0.38	0.54	0.262695583	8	reviewed	av	av
2023-09-23T13:48:20.300Z	35.6253333	-117.4595	4.69	1.27	ml	25	68	0.04925	0.14	ci	ci40570936	2023-09-24T20:30:33.026Z	17 km SSW of Searles Valley, CA	earthquake	0.19	0.49	0.152	11	reviewed	ci	ci
2023-09-23T13:39:13.020Z	63.116	-143.5973	0	1.2	ml				1.58	ak	ak023c84xc5i	2023-09-23T13:40:53.640Z	23 km NNE of Mentasta Lake, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-23T13:38:33.020Z	45.15383333	-112.5936667	6.58	0.83	ml	7	150	0.2087	0.06	mb	mb90028158	2023-09-25T18:10:42.620Z	7 km SSE of Dillon, Montana	earthquake	0.37	2.45	0.160606387	6	reviewed	mb	mb
2023-09-23T13:31:13.547Z	37.7026	-116.1501	13	1.3	ml	13	211.35	0.324	0.197	nn	nn00866293	2023-09-25T18:06:17.709Z	36 km W of Rachel, Nevada	earthquake		4.1	0.35	7	reviewed	nn	nn
2023-09-23T13:23:54.558Z	62.2424	-150.839	68.3	1.5	ml				0.52	ak	ak023c84tzwf	2023-09-23T13:26:18.959Z	28 km S of Petersville, Alaska	earthquake		0.9			automatic	ak	ak
2023-09-23T13:20:59.140Z	58.17466667	-155.3403333	1.73	0.25	ml	12	79		0.08	av	av92055026	2023-09-25T21:27:50.500Z	85 km NW of Karluk, Alaska	earthquake	0.18	0.41	0.246673982	13	reviewed	av	av
2023-09-23T13:14:44.210Z	51.86566667	-177.946	5.58	0.68	ml	4	158		0.16	av	av92055021	2023-09-25T21:19:56.590Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake	0.63	1.72	0.396945978	4	reviewed	av	av
2023-09-23T13:13:43.650Z	58.24633333	-155.1496667	31.4	-0.63	ml	14	72		0.12	av	av92055016	2023-09-25T21:45:27.580Z	85 km NNW of Karluk, Alaska	earthquake	0.43	0.66	0.357815369	14	reviewed	av	av
2023-09-23T13:10:55.730Z	51.72666667	-179.9778333	12.79	1.98	ml	7	148		0.06	av	av92055011	2023-09-24T22:16:36.110Z	Andreanof Islands, Aleutian Islands, Alaska	earthquake	0.94	2.26	0.186074718	6	reviewed	av	av
2023-09-23T13:08:16.087Z	65.3758	-144.8952	34.6	1.4	ml				0.68	ak	ak023c84qp6w	2023-09-23T13:10:26.243Z	22 km S of Central, Alaska	earthquake		3.9			automatic	ak	ak
2023-09-23T13:05:48.690Z	58.17233333	-155.3476667	2.52	0.59	ml	14	68		0.13	av	av92055001	2023-09-25T21:10:19.370Z	85 km NW of Karluk, Alaska	earthquake	0.22	0.39	0.280073938	14	reviewed	av	av
2023-09-23T13:05:21.780Z	33.2733333	-116.7781667	12.33	0.61	ml	31	82	0.04065	0.16	ci	ci40570912	2023-09-24T20:24:12.993Z	4 km NNW of Lake Henshaw, CA	earthquake	0.21	0.52	0.109	13	reviewed	ci	ci
2023-09-23T13:01:51.030Z	59.35833333	-153.4285	7.5	-0.51	ml	7	154		0.32	av	av91116618	2023-09-25T21:38:41.040Z	61 km SE of Pedro Bay, Alaska	earthquake	2.84	1.01	0.151430074	7	reviewed	av	av
2023-09-23T13:00:51.080Z	38.8426666	-122.8398361	2.16	0.77	md	19	92	0.005302	0.01	nc	nc73940706	2023-09-23T13:02:27.536Z	10 km NW of The Geysers, CA	earthquake	0.27	0.45	0.17	20	automatic	nc	nc
2023-09-23T12:58:45.837Z	64.0179	-148.8832	0.9	1.7	ml				0.25	ak	ak023c84g1on	2023-09-23T13:00:26.070Z	11 km E of Ferry, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-23T12:57:12.948Z	60.6051	-150.342	42.5	1.3	ml				0.6	ak	ak023c84frfi	2023-09-23T12:59:17.087Z	24 km ENE of Sterling, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-23T12:50:26.070Z	38.8025017	-122.7789993	3.16	0.99	md	14	69	0.01082	0.01	nc	nc73940701	2023-09-23T12:52:02.413Z	3 km NW of The Geysers, CA	earthquake	0.32	0.65	0.26	15	automatic	nc	nc
2023-09-23T12:47:44.640Z	19.17833328	-155.3521729	28.25	1.79999995	md	41	184		0.119999997	hv	hv73583872	2023-09-23T12:50:54.670Z	Hawaii region, Hawaii	earthquake	0.61	0.709999979	0.870000005	7	automatic	hv	hv
2023-09-23T12:47:42.259Z	34.48966667	-97.76416667	5.3	1.85	ml	58	58	0.125075456	0.39	ok	ok2023srdq	2023-09-25T13:42:54.509Z	8 km WNW of Velma, Oklahoma	earthquake		1	0.26	9	reviewed	ok	ok
2023-09-23T12:43:52.590Z	38.8274994	-122.8028336	1.7	0.69	md	11	72	0.006984	0.01	nc	nc73940691	2023-09-23T12:45:27.478Z	7 km NW of The Geysers, CA	earthquake	0.32	0.59	0.27	12	automatic	nc	nc
2023-09-23T12:26:55.150Z	58.17316667	-155.3868333	2.84	0.09	ml	12	75		0.09	av	av92054956	2023-09-25T21:02:21.690Z	87 km NW of Karluk, Alaska	earthquake	0.24	0.57	0.214336183	13	reviewed	av	av
2023-09-23T12:20:00.260Z	33.2718333	-116.7843333	11.92	1.21	ml	53	26	0.04169	0.17	ci	ci40570872	2023-09-24T18:58:40.333Z	4 km NNW of Lake Henshaw, CA	earthquake	0.16	0.49	0.164	24	reviewed	ci	ci
2023-09-23T12:16:30.540Z	33.998	-116.673	18.11	0.72	ml	29	64	0.04546	0.12	ci	ci40570856	2023-09-24T18:45:13.493Z	10 km WSW of Morongo Valley, CA	earthquake	0.18	0.35	0.1	14	reviewed	ci	ci
2023-09-23T12:14:02.370Z	38.8268318	-122.7796631	0.96	0.7	md	8	85	0.008438	0.01	nc	nc73940681	2023-09-23T12:15:37.302Z	5 km W of Cobb, CA	earthquake	0.34	0.58	0.08	9	automatic	nc	nc
2023-09-23T12:12:13.700Z	37.7459984	-122.5966644	13.27	1.23	md	13	206	0.1083	0.11	nc	nc73940676	2023-09-23T12:13:52.412Z	8 km W of San Francisco Zoo, CA	earthquake	0.95	2.03	0.2	8	automatic	nc	nc
2023-09-23T12:11:05.380Z	48.66583333	-120.3038333	15.15	1.87	ml	8	235	0.2386	0.34	uw	uw61961836	2023-09-24T01:56:32.460Z	22 km NNW of Winthrop, Washington	earthquake	1.83	2.93	0.147215481	7	reviewed	uw	uw
2023-09-23T11:59:56.558Z	37.1985	-114.6956	0	2.7	ml	12	121.76	0.351	0.1064	nn	nn00866289	2023-09-25T17:50:48.000Z	45 km ESE of Alamo, Nevada	earthquake		0	0.36	9	reviewed	nn	nn
2023-09-23T11:58:11.719Z	64.4728	-146.9734	7.3	0.8	ml				0.4	ak	ak023c83ujg3	2023-09-23T11:59:55.022Z	6 km SSW of Salcha, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-23T11:56:55.220Z	38.8146667	-122.8301697	1.6	0.73	md	11	69	0.005842	0.01	nc	nc73940671	2023-09-23T11:58:32.110Z	8 km WNW of The Geysers, CA	earthquake	0.35	0.87	0.22	12	automatic	nc	nc
2023-09-23T11:27:43.540Z	37.5431667	-118.8385	2.77	0.79	md	9	286	0.04737	0.06	nc	nc73940666	2023-09-23T18:18:30.837Z	14 km W of Toms Place, CA	earthquake	1.06	1.08	0.1	8	reviewed	nc	nc
2023-09-23T11:17:30.247Z	62.0355	-147.8024	34	0.9	ml				0.17	ak	ak023c83lsio	2023-09-23T11:18:59.098Z	26 km NNW of Glacier View, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-23T11:16:43.220Z	38.8356667	-122.8008347	2.15	0.75	md	16	62	0.008639	0.01	nc	nc73940661	2023-09-23T11:18:16.782Z	7 km WNW of Cobb, CA	earthquake	0.26	0.63	0.12	15	automatic	nc	nc
2023-09-23T11:14:06.793Z	59.5454	-153.0178	25.4	2.1	ml				1.09	ak	ak023c83l3k7	2023-09-23T11:16:07.716Z	65 km WNW of Nanwalek, Alaska	earthquake		0.4			automatic	ak	ak
2023-09-23T11:12:51.151Z	64.4787	-146.9353	10.4	3.9	ml				0.83	ak	ak023c83krjp	2023-09-25T18:25:55.040Z	5 km SSW of Salcha, Alaska	earthquake		0.1			reviewed	ak	ak
2023-09-23T11:07:22.212Z	61.9438	-151.9121	86	1.1	ml				0.38	ak	ak023c83jmql	2023-09-23T11:22:33.126Z	Southern Alaska	earthquake		1			automatic	ak	ak
2023-09-23T11:05:01.610Z	65.2934	-145.0506	0.8	1.2	ml				1	ak	ak023c83j5pt	2023-09-23T11:31:29.464Z	33 km SSW of Central, Alaska	earthquake		0.5			automatic	ak	ak
2023-09-23T11:01:10.080Z	35.9918327	-120.546669	2.34	0.89	md	9	95	0.01782	0.03	nc	nc73940656	2023-09-23T11:02:46.372Z	15 km NW of Parkfield, CA	earthquake	0.36	0.73	0.02	4	automatic	nc	nc
2023-09-23T10:57:33.720Z	33.9996667	-118.3465	10.06	1.09	ml	20	113	0.01558	0.16	ci	ci40570840	2023-09-24T18:09:25.706Z	0 km NNE of View Park-Windsor Hills, CA	earthquake	0.35	0.55	0.253	3	reviewed	ci	ci
2023-09-23T10:45:57.470Z	37.4331667	-113.1173333	10.76	1.32	ml	8	142	0.0772	0.07	uu	uu60550697	2023-09-26T17:59:33.410Z	13 km SSE of Kanarraville, Utah	earthquake	0.4	0.68	0.324	3	reviewed	uu	uu
2023-09-23T10:43:48.010Z	38.8063316	-122.8188324	1.84	1.06	md	13	78	0.008471	0.03	nc	nc73940651	2023-09-23T10:45:26.256Z	6 km WNW of The Geysers, CA	earthquake	0.31	0.62	0.3	13	automatic	nc	nc
2023-09-23T10:41:40.715Z	60.2584	-153.0227	131.6	0.9	ml				0.43	ak	ak023c835iwn	2023-09-23T11:14:32.212Z	Southern Alaska	earthquake		0.9			automatic	ak	ak
2023-09-23T10:40:24.720Z	65.0714	-145.3519	3.5	1.5	ml				0.92	ak	ak023c8359yg	2023-09-23T10:42:14.663Z	61 km SSW of Central, Alaska	earthquake		0.2			automatic	ak	ak
2023-09-23T10:31:17.140Z	19.24266624	-155.4236603	32.54000092	2.1099999	md	42	139		0.119999997	hv	hv73583822	2023-09-23T10:34:25.350Z	Hawaii region, Hawaii	earthquake	0.52	0.720000029	0.829999983	19	automatic	hv	hv
2023-09-23T10:27:19.040Z	47.63283333	-119.5733333	10.01	1.57	ml	14	130	0.2636	0.15	uw	uw61961831	2023-09-24T23:24:15.610Z	20 km SSE of Mansfield, Washington	earthquake	0.48	1.7	0.170310954	13	reviewed	uw	uw
2023-09-23T10:22:05.325Z	59.6774	-150.3794	43.4	1.5	ml				0.8	ak	ak023c831dkk	2023-09-23T10:24:11.840Z	38 km ESE of Fox River, Alaska	earthquake		0.6			automatic	ak	ak
2023-09-23T10:10:22.990Z	58.1845	-155.313	1.08	-0.28	ml	8	102		0.07	av	av92054856	2023-09-25T20:49:56.870Z	85 km NW of Karluk, Alaska	earthquake	0.23	0.81	0.268180413	8	reviewed	av	av
2023-09-23T10:07:00.585Z	37.528	-104.7321	2.637	2.2	ml	7	89	0.407	0.18	us	us7000kxmc	2023-09-23T10:44:47.040Z	11 km SSE of Walsenburg, Colorado	earthquake	1.62	6.371	0.128	8	reviewed	us	us
2023-09-23T10:05:48.640Z	19.12700081	-155.39534	30.95999908	1.83000004	md	42	220		0.129999995	hv	hv73583797	2023-09-23T10:09:12.990Z	12 km SE of PÄhala, Hawaii	earthquake	0.77	1.02999997	0.289999992	17	automatic	hv	hv
2023-09-23T10:05:26.855Z	60.5675	-151.2314	38.5	1.6	ml				0.34	ak	ak023c82xs25	2023-09-23T10:07:10.334Z	2 km NE of Kenai, Alaska	earthquake		2.1			automatic	ak	ak
2023-09-23T10:04:50.280Z	38.7721672	-122.7375031	0.43	0.79	md	8	96	0.01107	0.02	nc	nc73940646	2023-09-23T10:06:26.582Z	2 km ESE of The Geysers, CA	earthquake	0.51	1.03	0.16	9	automatic	nc	nc
2023-09-23T09:59:55.800Z	37.2998333	-122.0846667	3.53	0.64	md	12	80	0.0003812	0.07	nc	nc73940641	2023-09-25T10:06:24.086Z	5 km WSW of Cupertino, CA	earthquake	0.33	0.45	0.244	11	reviewed	nc	nc
2023-09-23T09:56:48.200Z	34.273	-117.0708333	3.75	1.2	ml	57	39	0.05651	0.14	ci	ci40570832	2023-09-24T17:42:58.019Z	8 km NNE of Running Springs, CA	earthquake	0.12	0.35	0.096	37	reviewed	ci	ci
2023-09-23T09:45:25.250Z	19.60033417	-155.2503357	21.5	2.17	ml	43	117		0.129999995	hv	hv73583782	2023-09-23T09:50:56.220Z	15 km WNW of Mountain View, Hawaii	earthquake	0.41	1.00999999	0.35	3	automatic	hv	hv
2023-09-23T09:39:40.666Z	60.9341	-149.6068	33.4	0.8	ml				0.53	ak	ak023c82jnv6	2023-09-23T09:42:31.292Z	2 km NE of Hope, Alaska	earthquake		0.3			automatic	ak	ak
2023-09-23T09:38:39.320Z	56.92683333	-158.056	4.62	0.94	ml	4	271		0.25	av	av92054831	2023-09-24T21:25:39.140Z	Alaska Peninsula	earthquake	1.37	1.48	0.67894438	4	reviewed	av	av
2023-09-23T09:37:21.890Z	38.8393326	-122.8368301	1.91	0.7	md	12	84	0.001285	0.01	nc	nc73940631	2023-09-23T09:38:56.987Z	10 km NW of The Geysers, CA	earthquake	0.33	0.58	0.13	12	automatic	nc	nc
2023-09-23T09:37:01.350Z	54.73133333	-164.1296667	1.8	1.46	ml	5	203		0.19	av	av92054826	2023-09-24T21:29:22.700Z	48 km WSW of False Pass, Alaska	earthquake	0.79	0.58	0.09336648	5	reviewed	av	av
2023-09-23T09:36:56.060Z	56.909	-158.0006667	3.07	0.11	ml	4	290		0.12	av	av91116583	2023-09-24T22:02:51.050Z	Alaska Peninsula	earthquake	1.27	3.06	0.516922747	4	reviewed	av	av
2023-09-23T09:28:06.950Z	33.911	-118.2713333	22.31	1.28	ml	37	58	0.03984	0.24	ci	ci40570824	2023-09-24T17:31:36.333Z	2 km WSW of Willowbrook, CA	earthquake	0.31	0.61	0.156	15	reviewed	ci	ci
2023-09-23T09:25:15.540Z	38.1103333	-112.3893333	6.75	2.24	ml	24	62	0.1758	0.29	uu	uu60550692	2023-09-26T16:44:38.270Z	12 km WSW of Circleville, Utah	earthquake	0.54	1.1	0.136	13	reviewed	uu	uu
2023-09-23T09:22:39.570Z	38.8101654	-122.7985001	4	0.63	md	8	165	0.003325	0.02	nc	nc73940626	2023-09-23T09:24:15.574Z	5 km NW of The Geysers, CA	earthquake	0.93	1.81	0.13	8	automatic	nc	nc
2023-09-23T09:10:04.855Z	-10.6388	165.8511	187.562	4.5	mb	39	154	9.97	0.6	us	us7000kxm3	2023-09-23T09:30:10.040Z	11 km NNE of Lata, Solomon Islands	earthquake	12.41	7.717	0.093	34	reviewed	us	us
2023-09-23T09:07:58.210Z	35.3493333	-117.7876667	4.81	0.82	ml	20	97	0.09456	0.17	ci	ci40570816	2023-09-24T17:10:55.131Z	14 km W of Johannesburg, CA	earthquake	0.29	0.54	0.165	9	reviewed	ci	ci
2023-09-23T09:00:00.810Z	58.1725	-155.3931667	3.51	0.52	ml	14	76		0.08	av	av92054791	2023-09-25T20:31:11.750Z	87 km NW of Karluk, Alaska	earthquake	0.25	0.43	0.158143381	7	reviewed	av	av
